dataset,setting,method,model_seed,stream_seed,alpha,delta,epsilon,outage_rate,budget,n_windows,acc,fidelity_risk,violation_rate,cost_scalar,energy_mJ,latency_ms,usd,esc_cloud,n_reselect,final_debt
gas,shift,online_naive,1,0,0.05,0.1,0.1,0.0,-1.0,20,0.6379999999999999,0.0353,0.35,0.8486405128733715,0.0720243403775999,33.51424575334399,0.00015164,0.7304,19,0.0
gas,shift,online_ipw,1,0,0.05,0.1,0.1,0.0,-1.0,20,0.6443000000000001,0.0199,0.15,0.889946624300106,0.0736054366463999,36.155223863296,0.00016426,0.8018000000000001,19,0.0
gas,shift,codec,1,0,0.05,0.1,0.1,0.0,-1.0,20,0.6405000000000001,0.0228,0.2,0.8796688373098684,0.0737998549247999,35.189581576192005,0.00015952,0.7731,19,0.0
gas,shift,codec_no_explore,1,0,0.05,0.1,0.0,0.0,-1.0,20,0.6405,0.0308,0.35,0.8725951662143581,0.0769823764224,32.92489744281601,0.00014796,0.7398,1,0.0
gas,shift,codec_no_aci,1,0,0.05,0.1,0.1,0.0,-1.0,20,0.646,0.0156,0.1,0.8958604066796815,0.0733860523391999,36.767278265088,0.00016728,0.8184000000000001,19,0.0
gas,shift,codec_bonferroni,1,0,0.05,0.1,0.1,0.0,-1.0,20,0.6451,0.0281,0.2,0.790673147909097,0.0647533638912,32.45955314892801,0.00014768,0.7101,18,0.0
gas,shift,codec_rawconf,1,0,0.05,0.1,0.1,0.0,-1.0,20,0.6535,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,1,0,0.05,0.1,0.1,0.0,-1.0,20,0.6527999999999999,0.0232,0.15,0.8072151175518026,0.0621878082816,35.196015591424,0.00016144,0.7874000000000001,19,0.0
gas,shift,device_only,1,1,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cloud_only,1,1,0.05,0.1,0.0,0.0,-1.0,20,0.6535,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,shift,fixed_conf,1,1,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,entropy,1,1,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,learned_router,1,1,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cost_static,1,1,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,offline_crc,1,1,0.05,0.1,0.0,0.0,-1.0,20,0.5597000000000001,0.4225999999999999,1.0,0.068659994910727,0.010327326336,0.356365056,0.0,0.0,0,0.0
gas,shift,online_naive,1,1,0.05,0.1,0.1,0.0,-1.0,20,0.6386999999999999,0.0366999999999999,0.35,0.8486643469251854,0.0724761763967999,33.279107480832,0.00015042,0.7264999999999999,19,0.0
gas,shift,online_ipw,1,1,0.05,0.1,0.1,0.0,-1.0,20,0.6454,0.0152,0.1,0.901652263107762,0.0739860240768,36.939058049792,0.00016802,0.8237,19,0.0
gas,shift,codec,1,1,0.05,0.1,0.1,0.0,-1.0,20,0.6388000000000001,0.0315,0.3,0.8562789271971842,0.0720278267904,34.154243396096,0.00015476,0.7467999999999998,19,0.0
gas,shift,codec_no_explore,1,1,0.05,0.1,0.0,0.0,-1.0,20,0.6405,0.0308,0.35,0.8725951662143581,0.0769823764224,32.92489744281601,0.00014796,0.7398,1,0.0
gas,shift,codec_no_aci,1,1,0.05,0.1,0.1,0.0,-1.0,20,0.6468,0.0143,0.05,0.8984024172472604,0.0733718964863999,36.988303462656,0.00016836,0.8252,19,0.0
gas,shift,codec_bonferroni,1,1,0.05,0.1,0.1,0.0,-1.0,20,0.6458999999999999,0.0227,0.2,0.8054620334826497,0.0653114938367999,33.409279898112004,0.00015222,0.7364,18,0.0
gas,shift,codec_rawconf,1,1,0.05,0.1,0.1,0.0,-1.0,20,0.6535,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,1,1,0.05,0.1,0.1,0.0,-1.0,20,0.6529999999999999,0.0236,0.15,0.8078150705054794,0.0622340304384,35.22216822937601,0.00016156,0.7862000000000001,19,0.0
gas,shift,device_only,1,2,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cloud_only,1,2,0.05,0.1,0.0,0.0,-1.0,20,0.6535,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,shift,fixed_conf,1,2,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,entropy,1,2,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,learned_router,1,2,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cost_static,1,2,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,offline_crc,1,2,0.05,0.1,0.0,0.0,-1.0,20,0.5597000000000001,0.4225999999999999,1.0,0.068659994910727,0.010327326336,0.356365056,0.0,0.0,0,0.0
gas,shift,online_naive,1,2,0.05,0.1,0.1,0.0,-1.0,20,0.637,0.0376,0.35,0.8417787680592351,0.0718144410239999,33.04784221824001,0.0001494,0.7177,19,0.0
gas,shift,online_ipw,1,2,0.05,0.1,0.1,0.0,-1.0,20,0.6457999999999999,0.0164,0.1,0.8953533233840748,0.0736844849663999,36.568041002496,0.00016626,0.8126000000000001,19,0.0
gas,shift,codec,1,2,0.05,0.1,0.1,0.0,-1.0,20,0.6378,0.0271,0.3,0.8679264155394014,0.0727376839679999,34.76037796096,0.0001576,0.7667999999999998,19,0.0
gas,shift,codec_no_explore,1,2,0.05,0.1,0.0,0.0,-1.0,20,0.6405,0.0308,0.35,0.8725951662143581,0.0769823764224,32.92489744281601,0.00014796,0.7398,1,0.0
gas,shift,codec_no_aci,1,2,0.05,0.1,0.1,0.0,-1.0,20,0.6473,0.0125,0.05,0.9019854234183848,0.0728604423167999,37.557800960512,0.00017122,0.8403,19,0.0
gas,shift,codec_bonferroni,1,2,0.05,0.1,0.1,0.0,-1.0,20,0.6429,0.0322,0.3,0.78062460291968,0.0645266938751999,31.734176579328004,0.00014418,0.6853,19,0.0
gas,shift,codec_rawconf,1,2,0.05,0.1,0.1,0.0,-1.0,20,0.6535,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,1,2,0.05,0.1,0.1,0.0,-1.0,20,0.6544,0.0204,0.1,0.81301466277068,0.0626346224639999,35.44882442496001,0.0001626,0.7912000000000001,19,0.0
gas,shift,device_only,1,3,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cloud_only,1,3,0.05,0.1,0.0,0.0,-1.0,20,0.6535,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,shift,fixed_conf,1,3,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,entropy,1,3,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,learned_router,1,3,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cost_static,1,3,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,offline_crc,1,3,0.05,0.1,0.0,0.0,-1.0,20,0.5597000000000001,0.4225999999999999,1.0,0.068659994910727,0.010327326336,0.356365056,0.0,0.0,0,0.0
gas,shift,online_naive,1,3,0.05,0.1,0.1,0.0,-1.0,20,0.6376999999999999,0.0331,0.3,0.8419965586293177,0.0709874706816,33.50016825830401,0.00015174,0.7338,19,0.0
gas,shift,online_ipw,1,3,0.05,0.1,0.1,0.0,-1.0,20,0.6417,0.0299,0.3,0.8786057065242708,0.0743966978303999,34.787004502016,0.00015746,0.7650999999999999,19,0.0
gas,shift,codec,1,3,0.05,0.1,0.1,0.0,-1.0,20,0.6384000000000001,0.0274,0.25,0.8670840702844045,0.0721552874496,34.995262974464005,0.00015884,0.7741,19,0.0
gas,shift,codec_no_explore,1,3,0.05,0.1,0.0,0.0,-1.0,20,0.6405,0.0308,0.35,0.8725951662143581,0.0769823764224,32.92489744281601,0.00014796,0.7398,1,0.0
gas,shift,codec_no_aci,1,3,0.05,0.1,0.1,0.0,-1.0,20,0.6455,0.0163,0.15,0.8939367216078906,0.0727878461567999,36.919599850752,0.00016812,0.8209,19,0.0
gas,shift,codec_bonferroni,1,3,0.05,0.1,0.1,0.0,-1.0,20,0.6433,0.0319,0.25,0.7950863181036454,0.0655058674175999,32.435432513024004,0.00014744,0.7068,18,0.0
gas,shift,codec_rawconf,1,3,0.05,0.1,0.1,0.0,-1.0,20,0.6535,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,1,3,0.05,0.1,0.1,0.0,-1.0,20,0.6529,0.0219,0.15,0.814414552995926,0.0627424741631999,35.50984724684801,0.00016288,0.7942000000000001,19,0.0
gas,shift,device_only,1,4,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cloud_only,1,4,0.05,0.1,0.0,0.0,-1.0,20,0.6535,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,shift,fixed_conf,1,4,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,entropy,1,4,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,learned_router,1,4,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cost_static,1,4,0.05,0.1,0.0,0.0,-1.0,20,0.5525000000000001,0.4343,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,offline_crc,1,4,0.05,0.1,0.0,0.0,-1.0,20,0.5597000000000001,0.4225999999999999,1.0,0.068659994910727,0.010327326336,0.356365056,0.0,0.0,0,0.0
gas,shift,online_naive,1,4,0.05,0.1,0.1,0.0,-1.0,20,0.6405,0.0309,0.3,0.8442802330240624,0.0705596620416,33.916587358464,0.00015384,0.7407,19,0.0
gas,shift,online_ipw,1,4,0.05,0.1,0.1,0.0,-1.0,20,0.647,0.0154,0.1,0.8989023780419914,0.0734104149503999,37.01009732761601,0.00016846,0.8243,19,0.0
gas,shift,codec,1,4,0.05,0.1,0.1,0.0,-1.0,20,0.6432,0.0209,0.15,0.8864849777905566,0.0731137412351999,36.12241533132799,0.00016418,0.8029000000000002,19,0.0
gas,shift,codec_no_explore,1,4,0.05,0.1,0.0,0.0,-1.0,20,0.6405,0.0308,0.35,0.8725951662143581,0.0769823764224,32.92489744281601,0.00014796,0.7398,1,0.0
gas,shift,codec_no_aci,1,4,0.05,0.1,0.1,0.0,-1.0,20,0.6456000000000001,0.0177,0.15,0.898374657044591,0.0736322576255999,36.84932331494401,0.00016764,0.8184000000000001,19,0.0
gas,shift,codec_bonferroni,1,4,0.05,0.1,0.1,0.0,-1.0,20,0.6474,0.0196,0.1,0.8008659554215644,0.0647886484223999,33.297498039296,0.00015176,0.7342,18,0.0
gas,shift,codec_rawconf,1,4,0.05,0.1,0.1,0.0,-1.0,20,0.6535,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,1,4,0.05,0.1,0.1,0.0,-1.0,20,0.6531,0.0235,0.15,0.8067151567570716,0.0621492898175999,35.174221726464,0.00016134,0.7834000000000001,19,0.0
gas,shift,device_only,2,0,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cloud_only,2,0,0.05,0.1,0.0,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,shift,fixed_conf,2,0,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,entropy,2,0,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,learned_router,2,0,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cost_static,2,0,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,offline_crc,2,0,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,online_naive,2,0,0.05,0.1,0.1,0.0,-1.0,20,0.6293000000000001,0.0407,0.35,0.8415006874963573,0.0689655182975999,34.519700605184,0.00015704,0.7613000000000001,19,0.0
gas,shift,online_ipw,2,0,0.05,0.1,0.1,0.0,-1.0,20,0.6310000000000001,0.0235,0.1,0.8931167508030373,0.0748321721087999,35.777759706112,0.00016222,0.7889999999999999,19,0.0
gas,shift,codec,2,0,0.05,0.1,0.1,0.0,-1.0,20,0.6318,0.0234,0.1,0.8746082095689299,0.0708262204416,36.325033910784,0.00016554,0.8078,19,0.0
gas,shift,codec_no_explore,2,0,0.05,0.1,0.0,0.0,-1.0,20,0.6359999999999999,0.0096,0.0,0.8668112119631377,0.0676905178751999,37.315618875648,0.00017088,0.8544,4,0.0
gas,shift,codec_no_aci,2,0,0.05,0.1,0.1,0.0,-1.0,20,0.6313000000000001,0.0204,0.05,0.9009296544017548,0.0758466011903999,35.901837351935995,0.00016266,0.7939,19,0.0
gas,shift,codec_bonferroni,2,0,0.05,0.1,0.1,0.0,-1.0,20,0.6477999999999999,0.0278,0.2,0.8027387760397071,0.0641079364991999,33.812128021248,0.00015438,0.7473,18,0.0
gas,shift,codec_rawconf,2,0,0.05,0.1,0.1,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,2,0,0.05,0.1,0.1,0.0,-1.0,20,0.6505,0.04,0.25,0.7625186225028691,0.0587442575999999,33.247644064,0.0001525,0.7352000000000001,19,0.0
gas,shift,device_only,2,1,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cloud_only,2,1,0.05,0.1,0.0,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,shift,fixed_conf,2,1,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,entropy,2,1,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,learned_router,2,1,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cost_static,2,1,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,offline_crc,2,1,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,online_naive,2,1,0.05,0.1,0.1,0.0,-1.0,20,0.6307,0.0351,0.3,0.847222740638758,0.0687613625855999,35.107652161024,0.00015994,0.7756000000000001,19,0.0
gas,shift,online_ipw,2,1,0.05,0.1,0.1,0.0,-1.0,20,0.6306,0.0247,0.1,0.8821810239045981,0.074038401216,35.275472951039994,0.0001599,0.7804,19,0.0
gas,shift,codec,2,1,0.05,0.1,0.1,0.0,-1.0,20,0.6304,0.025,0.1,0.8765480399017379,0.0720294201983999,35.856545003776,0.00016306,0.7948,19,0.0
gas,shift,codec_no_explore,2,1,0.05,0.1,0.0,0.0,-1.0,20,0.6359999999999999,0.0096,0.0,0.8668112119631377,0.0676905178751999,37.315618875648,0.00017088,0.8544,4,0.0
gas,shift,codec_no_aci,2,1,0.05,0.1,0.1,0.0,-1.0,20,0.6329,0.0203,0.1,0.9001645998337313,0.0751876594175999,36.183390713344,0.00016414,0.8012,19,0.0
gas,shift,codec_bonferroni,2,1,0.05,0.1,0.1,0.0,-1.0,20,0.6402,0.025,0.15,0.8128955682687875,0.0643729461888,34.526478063872005,0.00015782,0.7654,18,0.0
gas,shift,codec_rawconf,2,1,0.05,0.1,0.1,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,2,1,0.05,0.1,0.1,0.0,-1.0,20,0.6463,0.0307,0.15,0.7896164975772784,0.0608319583487999,34.428871544832,0.00015792,0.7661,19,0.0
gas,shift,device_only,2,2,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cloud_only,2,2,0.05,0.1,0.0,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,shift,fixed_conf,2,2,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,entropy,2,2,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,learned_router,2,2,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cost_static,2,2,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,offline_crc,2,2,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,online_naive,2,2,0.05,0.1,0.1,0.0,-1.0,20,0.6321000000000001,0.0297,0.25,0.8505491095068095,0.0683876362368,35.58330051507201,0.00016232,0.7912999999999999,19,0.0
gas,shift,online_ipw,2,2,0.05,0.1,0.1,0.0,-1.0,20,0.6301000000000001,0.0235,0.1,0.8905216485007165,0.0748309876223999,35.560324609536,0.0001611599999999,0.7838999999999999,19,0.0
gas,shift,codec,2,2,0.05,0.1,0.1,0.0,-1.0,20,0.6306999999999999,0.0249999999999999,0.1,0.8804263665980099,0.0733407174912,35.49420695756801,0.00016108,0.7866,19,0.0
gas,shift,codec_no_explore,2,2,0.05,0.1,0.0,0.0,-1.0,20,0.6359999999999999,0.0096,0.0,0.8668112119631377,0.0676905178751999,37.315618875648,0.00017088,0.8544,4,0.0
gas,shift,codec_no_aci,2,2,0.05,0.1,0.1,0.0,-1.0,20,0.6314000000000001,0.0209,0.1,0.8974349875693362,0.0752323618559999,35.930570019840005,0.0001629,0.7921999999999999,19,0.0
gas,shift,codec_bonferroni,2,2,0.05,0.1,0.1,0.0,-1.0,20,0.6381000000000001,0.0242,0.1,0.8234645482438141,0.0659859613824,34.567977456896,0.00015776,0.7668,18,0.0
gas,shift,codec_rawconf,2,2,0.05,0.1,0.1,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,2,2,0.05,0.1,0.1,0.0,-1.0,20,0.6474,0.026,0.1,0.802515486081333,0.0618257347199999,34.991153260800004,0.0001605,0.7815000000000001,19,0.0
gas,shift,device_only,2,3,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cloud_only,2,3,0.05,0.1,0.0,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,shift,fixed_conf,2,3,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,entropy,2,3,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,learned_router,2,3,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cost_static,2,3,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,offline_crc,2,3,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,online_naive,2,3,0.05,0.1,0.1,0.0,-1.0,20,0.6307,0.0351,0.3,0.8470737842854283,0.0687536365439999,35.09919083904,0.0001599,0.7756000000000001,19,0.0
gas,shift,online_ipw,2,3,0.05,0.1,0.1,0.0,-1.0,20,0.6307,0.0240999999999999,0.1,0.8944106589483022,0.0756368582783999,35.464151659776,0.00016056,0.7827,19,0.0
gas,shift,codec,2,3,0.05,0.1,0.1,0.0,-1.0,20,0.632,0.0281999999999999,0.2,0.8664925359223592,0.0708684645119999,35.62093282816001,0.0001621,0.7907,19,0.0
gas,shift,codec_no_explore,2,3,0.05,0.1,0.0,0.0,-1.0,20,0.6359999999999999,0.0096,0.0,0.8668112119631377,0.0676905178751999,37.315618875648,0.00017088,0.8544,4,0.0
gas,shift,codec_no_aci,2,3,0.05,0.1,0.1,0.0,-1.0,20,0.6315,0.0206,0.05,0.8954582107628031,0.0746188153343999,36.086481706496,0.00016376,0.8002,19,0.0
gas,shift,codec_bonferroni,2,3,0.05,0.1,0.1,0.0,-1.0,20,0.6405000000000001,0.0304,0.2,0.7980624123311307,0.0640139054207999,33.468541766912,0.00015272,0.7383,18,0.0
gas,shift,codec_rawconf,2,3,0.05,0.1,0.1,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,2,3,0.05,0.1,0.1,0.0,-1.0,20,0.6464000000000001,0.0318,0.2,0.7878166387162473,0.0606932918784,34.35041363097601,0.00015756,0.7653999999999999,19,0.0
gas,shift,device_only,2,4,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cloud_only,2,4,0.05,0.1,0.0,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,shift,fixed_conf,2,4,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,entropy,2,4,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,learned_router,2,4,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,cost_static,2,4,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,offline_crc,2,4,0.05,0.1,0.0,0.0,-1.0,20,0.5287,0.4044,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
gas,shift,online_naive,2,4,0.05,0.1,0.1,0.0,-1.0,20,0.6317,0.0317,0.3,0.8505316681550367,0.068686292352,35.42508874240001,0.0001615,0.7866000000000001,19,0.0
gas,shift,online_ipw,2,4,0.05,0.1,0.1,0.0,-1.0,20,0.6325000000000001,0.0212999999999999,0.1,0.8962446328334552,0.0742669038335999,36.337258537984,0.00016504,0.8038000000000001,19,0.0
gas,shift,codec,2,4,0.05,0.1,0.1,0.0,-1.0,20,0.6306,0.0287,0.15,0.8661038173278095,0.0705160166399999,35.77324848384,0.0001629,0.7956999999999999,19,0.0
gas,shift,codec_no_explore,2,4,0.05,0.1,0.0,0.0,-1.0,20,0.6359999999999999,0.0096,0.0,0.8668112119631377,0.0676905178751999,37.315618875648,0.00017088,0.8544,4,0.0
gas,shift,codec_no_aci,2,4,0.05,0.1,0.1,0.0,-1.0,20,0.6334,0.0185,0.05,0.9061782108613388,0.0762472155647999,36.132596096512,0.00016372,0.8008,19,0.0
gas,shift,codec_bonferroni,2,4,0.05,0.1,0.1,0.0,-1.0,20,0.6440999999999999,0.0258,0.05,0.8071572063544552,0.0652433450879999,33.58748603776001,0.0001531,0.7420000000000001,17,0.0
gas,shift,codec_rawconf,2,4,0.05,0.1,0.1,0.0,-1.0,20,0.6359,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,19,0.0
gas,shift,codec_two_tier,2,4,0.05,0.1,0.1,0.0,-1.0,20,0.6480000000000001,0.0313,0.15,0.7882166073520321,0.0607241066495999,34.367848722944004,0.00015764,0.7648,19,0.0
gas,shift,device_only,3,0,0.05,0.1,0.0,0.0,-1.0,20,0.5607000000000001,0.4861000000000001,1.0,7.841053839511644e-05,3.6000000000000007e-06,0.012,0.0,0.0,0,0.0
